year,FMSANAME,STATE,instrument,fbnonmex,ushisp,black,age0_14,age15_24,age25_39,age40_54,age55,employed,educ1,educ2,educ3,educ4,dfbnonmex,dushisp,dblack,dage0_14,dage15_24,dage25_39,dage40_54,dage55,demployed,deduc1,deduc2,deduc3,deduc4,popweight,dins,dmexfb_alt,dusbirths,logpc_murder,dlogpc_murder,logpc_rape,dlogpc_rape,logpc_robbery,dlogpc_robbery,logpc_assault,dlogpc_assault,logpc_burglary,dlogpc_burglary,logpc_larceny,dlogpc_larceny,logpc_motor,dlogpc_motor,grp_1,grp_2,grp_3,grp_4,grp_5,grp_6,grp_7,grp_8,grp_9,grp_10,grp_11,grp_12
2.00E+03,"Provo-Orem, Utah",UT,1702.487915,0.036693186,0.02890324,0.003386223,0.304164439,0.253310651,0.200645804,0.130804956,0.111074157,0.674723148,0.309788525,0.225564897,0.289573759,0.125188068,0.945091963,0.846859097,0.002950586,-0.037008971,0.03440319,-0.007004961,0.019783348,-0.010172583,0.036363482,-0.051553488,0.064219132,-0.041383624,0.019127533,217460,0.118520357,1.665898204,0.471351057,-0.607139826,-0.405465096,3.253589869,0.45953232,2.6886971,0.587786674,3.957208395,-0.259957522,6.18070507,0.280567259,7.896258831,0.120651387,5.036538601,0.407236576,0,0,1,0,0,0,0,0,0,0,0,0
1980,"Pueblo, Colorado",CO,1089.349609,0.020583468,0.323500812,0.016697278,0.245283023,0.175989315,0.215060949,0.148605779,0.215060949,0.536096573,0.464311868,0.299597353,0.116947293,0.080161057,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,126020,NA,NA,NA,0.867341876,NA,3.700555086,NA,4.659078598,NA,6.448328972,NA,7.538108349,NA,8.351898193,NA,5.671362877,NA,0,0,1,0,0,0,0,0,0,0,0,0
1990,"Pueblo, Colorado",CO,1428.88501,0.01778001,0.348618776,0.01045647,0.225963026,0.135495201,0.227718681,0.1679748,0.242848292,0.522198439,0.369955897,0.295138687,0.229837582,0.067701064,-0.280345798,2.511796474,-0.006240808,-0.019319996,-0.040494114,0.012657732,0.019369021,0.027787343,-0.013898134,-0.094355971,-0.004458666,0.112890288,-0.012459993,126020,0.269429773,0.119020186,2.713855028,1.742903948,0.847297847,4.22781086,0.498991162,4.759838581,0.072495505,7.141066551,0.664473653,7.352375984,-0.213996664,8.236658096,-0.143504187,5.713195801,0.013568729,0,0,0,1,0,0,0,0,0,0,0,0
2.00E+03,"Pueblo, Colorado",CO,1799.804688,0.019554833,0.384444237,0.017027961,0.227292106,0.132505491,0.203688204,0.204051346,0.232462853,0.563248634,0.324027836,0.356337547,0.195676386,0.085750327,0.177482337,3.582546234,0.006571491,0.001329079,-0.002989709,-0.024030477,0.036076546,-0.010385439,0.041050196,-0.045928061,0.06119886,-0.034161195,0.018049262,126020,0.294333965,0.712513804,2.943183661,1.484348297,-0.15415068,4.099308014,-0.024097551,4.512870312,-0.14256306,6.383430958,-0.653230548,6.634745598,-0.613225222,7.987637997,-0.144614846,5.327378273,-0.281412452,0,0,1,0,0,0,0,0,0,0,0,0
1980,"Raleigh-Durham-Chapel Hill, North Carolina",NC,24785.82813,0.02461182,0.005654693,0.269646347,0.226379171,0.181636438,0.274215817,0.155076399,0.162692174,0.689477324,0.437750578,0.211627424,0.128148451,0.146653637,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,456280,NA,NA,NA,2.656450748,NA,3.581929922,NA,5.008558273,NA,5.918091297,NA,7.725645065,NA,8.494988441,NA,5.869772911,NA,0,0,0,0,0,0,0,0,1,0,0,0
1990,"Raleigh-Durham-Chapel Hill, North Carolina",NC,33864.64453,0.040885031,0.006013114,0.257848382,0.206163764,0.141506523,0.307852447,0.185623288,0.158853978,0.730131328,0.299652398,0.203205377,0.240519762,0.17911841,1.627321124,0.035842091,-0.011797965,-0.020215407,-0.040129915,0.03363663,0.030546889,-0.003838196,0.040654004,-0.13809818,-0.008422047,0.112371311,0.032464772,456280,1.98974669,0.117595404,0.026299641,2.560359955,0.182321563,3.680114746,0.376597136,5.182796478,0.452650428,5.981024742,0.341345787,7.649537563,0.202304989,8.438167572,0.221591681,6.066917896,0.475557476,0,0,0,0,0,0,0,0,0,1,0,0
2.00E+03,"Raleigh-Durham-Chapel Hill, North Carolina",NC,45573.74609,0.066338122,0.019054307,0.23503378,0.221862823,0.125444785,0.256596714,0.227844819,0.168250844,0.700912774,0.276233494,0.244003892,0.186204374,0.1951278,2.545309067,1.304119229,-0.022814602,0.015699059,-0.016061738,-0.051255733,0.042221531,0.009396866,-0.029218554,-0.023418903,0.040798515,-0.054315388,0.01600939,456280,2.566209793,2.467698336,-0.011615675,1.846960187,-0.039220713,2.954421997,-0.051513534,5.217010975,0.708393514,5.546120167,0.239274278,7.077712059,0.102353469,8.065188408,0.301199883,5.860335827,0.467596889,0,0,0,0,0,0,0,0,1,0,0,0
1980,"Reading, Pennsylvania",PA,20789.09961,0.028444095,0.027526543,0.024042683,0.208685085,0.160667256,0.211724192,0.172215849,0.246707633,0.609255373,0.505697906,0.333163977,0.060100168,0.067286059,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,313060,NA,NA,NA,1.055999875,NA,2.665437698,NA,4.326835632,NA,4.555868626,NA,6.943953991,NA,7.459574223,NA,5.367544651,NA,0,0,0,0,0,0,0,0,0,0,1,0
1990,"Reading, Pennsylvania",PA,28723.01172,0.026260043,0.045481186,0.023469022,0.20684652,0.125858411,0.236207187,0.178373381,0.252714515,0.63716501,0.381842941,0.357057303,0.145174906,0.079039067,-0.218405202,1.795464396,-5.74E-04,-0.001838565,-0.034808844,0.024482995,0.006157532,0.006006882,0.027909636,-0.123854965,0.023893327,0.085074738,0.011753008,313060,2.534310341,0.266638398,0,1.349449277,0.367724776,2.927634716,0.336472243,4.812778473,0.560218394,5.269134998,0.787541747,6.623631477,-0.246047094,7.587323189,0.202024385,5.886175632,0.592906833,0,0,0,0,0,0,0,0,0,0,0,1
2.00E+03,"Reading, Pennsylvania",PA,41080.83594,0.034511514,0.07456857,0.027399313,0.211649328,0.119398035,0.208280593,0.224995077,0.235676959,0.64034158,0.329398721,0.398995042,0.132063955,0.096013576,0.825147152,2.908738375,0.003930291,0.004802808,-0.006460376,-0.027926594,0.046621695,-0.017037556,0.00317657,-0.05244422,0.041937739,-0.013110951,0.016974509,313060,3.947429895,0.412208408,0.046317,2.19282341,0.931558192,2.885970592,0.046520017,4.8927598,0.168165609,5.353042126,0.17209129,6.333549976,-0.201897264,7.53457737,0.035438523,5.520689487,-0.277302295,0,0,0,0,0,0,0,0,0,0,1,0
1980,"Reno, Nevada",NV,33977.91016,0.055974841,0.034276731,0.021864083,0.205905557,0.179871514,0.261354685,0.166798145,0.186070099,0.710163832,0.352441102,0.327544332,0.142579556,0.116103962,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,194260,NA,NA,NA,2.554848433,NA,3.931092501,NA,5.776919365,NA,5.499287605,NA,7.769349575,NA,8.451672554,NA,6.335395336,NA,1,0,0,0,0,0,0,0,0,0,0,0
1990,"Reno, Nevada",NV,42292.98828,0.07984969,0.04526531,0.026966272,0.189861104,0.137453943,0.288181394,0.181404606,0.203098938,0.707008123,0.246583045,0.277895808,0.295705646,0.127472371,2.387485027,1.09885788,0.005102189,-0.016044453,-0.042417571,0.02682671,0.014606461,0.017028838,-0.003155708,-0.105858058,-0.049648523,0.153126091,0.011368409,194260,4.280385971,2.672369003,0.154432207,2.282239676,-0.653926492,4.969563484,0.657153606,5.855017185,-0.303219497,6.500615597,0.620010376,7.756770134,-0.393896788,9.088217735,0.255227476,6.713971615,-0.002740979,0,1,0,0,0,0,0,0,0,0,0,0
2.00E+03,"Reno, Nevada",NV,51746.41016,0.074194223,0.080550738,0.020919062,0.234119356,0.124359228,0.20402582,0.234933928,0.202561691,0.673746288,0.256539017,0.328009278,0.231227055,0.128411502,-0.565546751,3.528542757,-0.00604721,0.044258252,-0.013094716,-0.084155574,0.053529322,-5.37E-04,-0.033261836,0.009955972,0.050113469,-0.064478591,9.39E-04,194260,4.866375923,2.337060213,0.358797491,1.261319518,-0.080042705,3.832658529,-0.196027622,4.931271076,0.01713104,5.391138554,-0.168599606,6.739872932,-0.076019853,7.979929924,-0.167410284,5.804614067,0.031519946,1,0,0,0,0,0,0,0,0,0,0,0
1980,"Richland-Kennewick-Pasco, WA",WA,31921.16406,0.025371511,0.032620516,0.013033623,0.265017003,0.183226287,0.260294676,0.153758973,0.137703061,0.659229755,0.387531579,0.302232534,0.133740529,0.108045496,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,110780,NA,NA,NA,1.689383388,NA,3.363359928,NA,4.228357315,NA,5.643826962,NA,7.482397079,NA,8.585234642,NA,5.937878609,NA,1,0,0,0,0,0,0,0,0,0,0,0
1990,"Richland-Kennewick-Pasco, WA",WA,50423.1875,0.031546447,0.077271529,0.010234891,0.276253283,0.123640157,0.242196172,0.174970031,0.182940364,0.634498537,0.353910267,0.241971076,0.253052205,0.107256681,0.617493689,4.465101242,-0.002798731,0.01123628,-0.05958613,-0.018098503,0.021211058,0.045237303,-0.024731219,-0.033621311,-0.060261458,0.119311675,-7.89E-04,110780,16.70159149,2.974776268,0.559667826,2.089067698,0.693147182,3.986187696,0.91629076,4.034977913,0.100083455,5.663284302,0.312920004,7.267568588,0.07863459,8.338398933,0.046627339,5.467792034,-0.176623538,0,1,0,0,0,0,0,0,0,0,0,0
2.00E+03,"Richland-Kennewick-Pasco, WA",WA,67933.99219,0.037510831,0.117705494,0.011817354,0.273241907,0.140389919,0.180127531,0.222426683,0.183813959,0.625387609,0.326564968,0.293265641,0.205417007,0.111436807,0.596438348,4.043396473,0.001582462,-0.003011376,0.016749762,-0.062068641,0.047456652,8.74E-04,-0.009110928,-0.0273453,0.051294565,-0.047635198,0.004180126,110780,15.8068285,4.077684402,1.588734388,0.961361349,-0.875468731,3.510806561,-0.223143548,3.806270599,0.023530498,5.147981167,-0.263065457,6.475596428,-0.5397349,7.887742043,-0.198419526,5.377789497,0.162234798,1,0,0,0,0,0,0,0,0,0,0,0
1980,"Riverside-San Bernardino, California",CA,345976.1563,0.048992183,0.15092352,0.055694986,0.268498778,0.178650603,0.236186057,0.139331579,0.177332997,0.579425812,0.438298374,0.292727262,0.147808865,0.072703965,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1070560,NA,NA,NA,3.105696678,NA,3.91894865,NA,5.875666618,NA,6.556547165,NA,8.243879318,NA,8.689224243,NA,6.827702999,NA,1,0,0,0,0,0,0,0,0,0,0,0
1990,"Riverside-San Bernardino, California",CA,456735.125,0.067955367,0.172171757,0.070351467,0.288814545,0.128572524,0.249624699,0.150653288,0.18233493,0.596677065,0.36075902,0.265936613,0.269154936,0.069309123,1.896318436,2.12482357,0.01465648,0.020315766,-0.050078079,0.013438642,0.011321709,0.005001932,0.017251253,-0.077539355,-0.026790649,0.121346071,-0.003394842,1070560,10.345891,3.977460146,2.195112944,2.420296192,0.19341737,3.418643713,0.378512681,5.574799061,0.577949941,6.466488361,0.788758934,7.509147644,0.14408578,8.026263237,0.215856463,6.885212898,0.936327457,0,1,0,0,0,0,0,0,0,0,0,0
2.00E+03,"Riverside-San Bernardino, California",CA,571029.0625,0.070811234,0.240621477,0.085966028,0.318103492,0.141878635,0.179542989,0.181332439,0.17914246,0.570744216,0.367067456,0.324368387,0.196708247,0.074142732,0.285586715,6.844972134,0.015614562,0.029288948,0.013306111,-0.070081711,0.030679151,-0.003192469,-0.025932848,0.006308436,0.058431774,-0.072446689,0.004833609,1070560,10.67608929,4.356749535,4.957872391,1.929402471,-0.258234859,3.197355509,0.011370937,4.962378979,-0.379761219,5.987379551,-0.246450081,6.779861927,-0.496626705,7.508036613,-0.285567522,6.377605438,-0.274948567,1,0,0,0,0,0,0,0,0,0,0,0
1980,"Rockford, Illinois",IL,1465.185303,0.03373161,0.016581321,0.088548712,0.249746278,0.176589981,0.234692156,0.158152908,0.180818677,0.643963933,0.467994452,0.314034283,0.095414542,0.087169982,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,249940,NA,NA,NA,1.723006606,NA,3.627243996,NA,5.462375641,NA,5.949840546,NA,7.896346092,NA,8.477527618,NA,5.845521927,NA,0,0,0,0,0,0,1,0,0,0,0,0
1990,"Rockford, Illinois",IL,2004.010376,0.029354814,0.018624902,0.084824368,0.231173992,0.138835937,0.251351684,0.177351922,0.201286465,0.661979496,0.352859557,0.30990836,0.21661818,0.083796844,-0.437679529,0.204358071,-0.003724344,-0.018572286,-0.037754044,0.016659528,0.019199014,0.020467788,0.018015563,-0.115134895,-0.004125923,0.121203639,-0.003373139,249940,0.215581775,0.536899507,0.288069129,1.947234988,0.356674939,NA,NA,5.35507679,0.025148014,6.070329189,0.252935171,7.531107426,-0.232792452,8.567041397,0.221960604,5.718845844,0.005770356,0,0,0,0,0,0,0,1,0,0,0,0
2.00E+03,"Rockford, Illinois",IL,2497.261475,0.032386426,0.04141267,0.102934726,0.239782169,0.120581165,0.214670584,0.214656979,0.210309103,0.651951015,0.325396031,0.371661633,0.165630311,0.09584678,0.303161144,2.278776884,0.018110357,0.008608177,-0.018254772,-0.036681101,0.037305057,0.009022638,-0.010028481,-0.027463526,0.061753273,-0.05098787,0.012049936,249940,0.197347805,1.875002146,0.526526392,1.235225797,-0.597836971,NA,NA,5.061889172,-0.179015771,5.381242275,-0.574914396,6.644433975,-0.772501171,7.809286594,-0.643582523,5.604673862,0,0,0,0,0,0,0,1,0,0,0,0,0
1980,"Sacramento, California",CA,231713.0313,0.060764484,0.081354432,0.061955236,0.227651,0.191691115,0.24392274,0.156694844,0.1800403,0.594073474,0.369721413,0.286099643,0.167004839,0.105201595,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1016920,NA,NA,NA,2.180446148,NA,3.558372259,NA,5.691659927,NA,5.719148636,NA,7.836476803,NA,8.530497551,NA,6.50251627,NA,1,0,0,0,0,0,0,0,0,0,0,0
1990,"Sacramento, California",CA,312318.5313,0.083234221,0.08656171,0.070275195,0.239919633,0.128680736,0.271731019,0.174456298,0.185212314,0.646819353,0.292451501,0.235803008,0.297513932,0.121454895,2.246973753,0.520727754,0.008319959,0.012268633,-0.06301038,0.027808279,0.017761454,0.005172014,0.052745879,-0.077269912,-0.050296634,0.130509093,0.0162533,1016920,7.926434517,0.352812082,1.097431421,1.990882039,0.182321563,3.490835667,0.304349124,5.401601791,0.081827648,6.018546104,0.671283066,7.23076582,-0.233825475,8.023190498,-0.135421231,6.808621407,0.677990854,0,1,0,0,0,0,0,0,0,0,0,0
2.00E+03,"Sacramento, California",CA,394660.8125,0.109620243,0.099313796,0.082587451,0.255998552,0.125262573,0.206131995,0.220056757,0.192550123,0.631120086,0.287085116,0.292773247,0.229703084,0.131282508,2.638602257,1.275208592,0.012312256,0.016078919,-0.003418162,-0.065599024,0.045600459,0.007337809,-0.015699267,-0.005366385,0.056970239,-0.067810848,0.009827614,1016920,8.097223282,1.465756297,1.517621875,1.625920653,-0.263290614,3.287013292,-0.102151714,5.098784447,-0.201146364,5.758481503,-0.158393696,6.712624073,-0.416470766,7.767698765,-0.153821111,6.498723984,-0.208226919,1,0,0,0,0,0,0,0,0,0,0,0
1980,"St. Louis, Missouri-Illinois",IL,8457.530273,0.024017308,0.007490637,0.186078399,0.234554887,0.183139592,0.220150024,0.158089682,0.20406583,0.593456864,0.485076517,0.283032477,0.099466108,0.086540908,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2233740,NA,NA,NA,2.768668413,NA,3.479909182,NA,5.867469311,NA,5.953138828,NA,7.614645481,NA,8.093020439,NA,6.402477264,NA,0,0,0,0,0,0,1,0,0,0,0,0
1990,"St. Louis, Missouri-Illinois",IL,10499.96484,0.02235931,0.00796503,0.179363862,0.227863863,0.131732374,0.259013593,0.17158483,0.209805354,0.632193029,0.360618919,0.270085931,0.215615317,0.105892621,-0.165799826,0.047439337,-0.006714538,-0.006691024,-0.051407218,0.038863569,0.013495147,0.005739525,0.038736165,-0.124457598,-0.012946546,0.116149209,0.019351713,2233740,0.091435641,-0.008800998,0.072524108,2.587347031,-0.125537738,3.12395215,-0.300173551,5.650499821,-0.161185801,6.430217743,0.532862663,7.092520714,-0.466340899,8.057608604,0.020371828,6.436816692,0.090122953,0,0,0,0,0,0,0,1,0,0,0,0
2.00E+03,"St. Louis, Missouri-Illinois",IL,12439.99121,0.033034246,0.010303793,0.184265435,0.223974586,0.129712075,0.211769506,0.222405031,0.212138787,0.643051326,0.313182116,0.325116247,0.176074862,0.122814804,1.067493677,0.233876243,0.004901573,-0.003889278,-0.002020299,-0.047244087,0.050820202,0.002333432,0.010858297,-0.047436804,0.055030316,-0.039540455,0.016922183,2233740,0.086851038,0.176075727,0.060615826,1.864926338,-0.625429034,2.490355253,-0.53660512,5.055794716,-0.497713596,5.618204594,-0.715021431,6.371656418,-0.623872757,7.821518898,-0.139097795,6.11206007,-0.227765009,0,0,0,0,0,0,1,0,0,0,0,0
1980,"Salem, Oregon",OR,8186.583984,0.032055821,0.039235514,0.006068349,0.253912479,0.163100183,0.239859477,0.134994149,0.208133712,0.575655997,0.416971982,0.306819528,0.132608443,0.086278215,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,207220,NA,NA,NA,1.350830674,NA,3.505495548,NA,4.873507977,NA,5.385071278,NA,7.685663223,NA,8.606422424,NA,5.899430752,NA,1,0,0,0,0,0,0,0,0,0,0,0
1990,"Salem, Oregon",OR,10851.67969,0.029303826,0.047325589,0.003622151,0.237280518,0.127209559,0.226670682,0.184399083,0.224440143,0.615029693,0.332358688,0.273966908,0.259925634,0.086809419,-0.275199473,0.809007525,-0.002446197,-0.016631961,-0.035890624,-0.013188794,0.049404934,0.01630643,0.039373696,-0.084613293,-0.03285262,0.12731719,5.31E-04,207220,1.286118984,1.463416457,0.868642032,1.661841512,0.405465096,3.782104969,0.371063679,4.870666981,0.091613315,5.656979561,0.366362393,7.162078857,-0.429130197,8.481584549,-0.030382764,6.02175045,0.216774106,0,1,0,0,0,0,0,0,0,0,0,0
2.00E+03,"Salem, Oregon",OR,14111.35156,0.0437687,0.086319156,0.00798685,0.260936081,0.1324047,0.187693089,0.204800546,0.214165598,0.619000971,0.30018416,0.346961945,0.195689097,0.106775507,1.446487427,3.899356842,0.004364699,0.023655564,0.005195141,-0.038977593,0.020401463,-0.010274544,0.003971279,-0.032174528,0.072995037,-0.064236537,0.019966088,207220,1.57304883,4.463280201,1.086767673,1.158380032,-0.287682086,2.950139523,-0.616186142,4.441794395,-0.213093221,5.287304878,-0.153895095,6.767037392,-0.179261893,8.467443466,0.201638132,6.230075359,0.424104661,1,0,0,0,0,0,0,0,0,0,0,0
1980,"Salinas, California",CA,31448.12695,0.11393334,0.156217888,0.060375255,0.274475187,0.179546714,0.239178896,0.132175371,0.174623817,0.625883281,0.401362687,0.260062903,0.159433961,0.104088053,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,290500,NA,NA,NA,2.111620426,NA,3.528686523,NA,5.187395573,NA,5.787920952,NA,7.307351112,NA,8.224103928,NA,5.641650677,NA,1,0,0,0,0,0,0,0,0,0,0,0
1990,"Salinas, California",CA,39456.35938,0.108524911,0.184943095,0.065635987,0.288263023,0.132570311,0.245078295,0.153719246,0.180369124,0.652722716,0.332801372,0.220681578,0.267039508,0.119886793,-0.540842891,2.872520685,0.005260732,0.013787836,-0.046976402,0.0058994,0.021543875,0.005745307,0.026839435,-0.068561316,-0.039381325,0.107605547,0.01579874,290500,2.756706476,4.134269714,2.574870825,2.071637869,0.15415068,3.652088165,0.317535043,4.883618832,-0.109643176,6.152197361,0.558409512,6.990836143,-0.122381546,8.030431747,4.61E-04,5.733366013,0.285848886,0,1,0,0,0,0,0,0,0,0,0,0
2.00E+03,"Salinas, California",CA,47650.86328,0.108113289,0.219115824,0.044854719,0.315130293,0.131698832,0.181545481,0.18240732,0.189218074,0.60207653,0.34022519,0.256871432,0.199597582,0.123679563,-0.041162223,3.417272806,-0.020781267,0.02686727,-8.71E-04,-0.063532814,0.028688073,0.00884895,-0.050646186,0.007423818,0.036189854,-0.067441925,0.00379277,290500,2.820827484,6.379611969,4.636833191,2.185100794,-0.113328688,3.878879786,0,5.477970123,0.367559701,6.25378561,-0.125203371,6.676430225,-0.541197896,7.883401394,-0.373821646,5.832116127,-0.128041893,1,0,0,0,0,0,0,0,0,0,0,0
1980,"Salt Lake City-Ogden, Utah",UT,2277.593262,0.040521946,0.045293152,0.007802129,0.325220674,0.183571279,0.234529659,0.123646274,0.133032113,0.652977407,0.411842972,0.280707002,0.144819722,0.104745872,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,913460,NA,NA,NA,1.476810098,NA,3.268569469,NA,4.758660793,NA,5.388833046,NA,7.420593262,NA,8.432188034,NA,6.003207684,NA,0,0,1,0,0,0,0,0,0,0,0,0
1990,"Salt Lake City-Ogden, Utah",UT,2972.79248,0.040175546,0.052831534,0.006886549,0.313549161,0.149858698,0.254274398,0.14387843,0.138439298,0.690431774,0.368176609,0.220530003,0.261834204,0.103972599,-0.034639984,0.753838181,-9.16E-04,-0.011671513,-0.033712581,0.019744739,0.020232156,0.005407184,0.037454367,-0.043666363,-0.060176998,0.117014483,-7.73E-04,913460,0.076106146,0.155191287,0.575832546,1.704747677,0,3.984575748,0.48806864,4.844580173,-0.142018005,5.863630772,0.246860072,7.381758213,-0.266772538,8.929738045,0.269611984,6.096415043,-0.134729996,0,0,0,1,0,0,0,0,0,0,0,0
2.00E+03,"Salt Lake City-Ogden, Utah",UT,3770.033203,0.055255983,0.063803546,0.008393085,0.277210832,0.175059617,0.21421808,0.184805244,0.148706228,0.692869246,0.306438088,0.302993566,0.216706708,0.120833144,1.508043766,1.097201228,0.001506535,-0.036338329,0.025200918,-0.040056318,0.040926814,0.01026693,0.002437472,-0.061738521,0.082463562,-0.045127496,0.016860545,913460,0.087277025,2.460412264,0.585356772,1.148528337,0.048790164,3.728023291,0.348457128,4.404791832,0.165220901,5.227275848,-0.031345554,6.51572752,-0.261021346,8.180311203,-0.1444166,5.880331039,0.388925493,0,0,1,0,0,0,0,0,0,0,0,0
1980,"San Antonio, Texas",TX,263184.5,0.034566049,0.417999327,0.07018064,0.282866538,0.189011037,0.225435629,0.142391205,0.160295591,0.595013916,0.508515,0.24036932,0.117286481,0.083534241,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,992340,NA,NA,NA,2.95212841,NA,3.676366329,NA,5.263099194,NA,5.52794981,NA,7.686617374,NA,8.225694656,NA,6.254570961,NA,0,0,0,0,1,0,0,0,0,0,0,0
1990,"San Antonio, Texas",TX,345479.7188,0.039147802,0.4317469,0.072692372,0.267984003,0.147869691,0.254734546,0.160859972,0.168551803,0.612690508,0.395451963,0.227278098,0.233607501,0.093562804,0.458175302,1.37475729,0.002511732,-0.014882535,-0.041141346,0.029298916,0.018468767,0.008256212,0.017676592,-0.113063037,-0.013091221,0.11632102,0.010028563,992340,8.293046951,0.842726588,6.308321953,2.989494801,0.212561443,3.748509407,0.24733828,5.567775249,0.479871273,5.648414135,0.295659781,7.900646687,0.389224559,8.833507538,0.783008277,7.254509449,1.175133348,0,0,0,0,0,1,0,0,0,0,0,0
2.00E+03,"San Antonio, Texas",TX,422728.6563,0.042201046,0.431859046,0.068671405,0.260136843,0.141484439,0.217640892,0.198411807,0.182326019,0.614746332,0.347195178,0.30581364,0.181421131,0.108267456,0.305324435,0.011214614,-0.004020967,-0.00784716,-0.006385252,-0.037093654,0.037551835,0.013774216,0.002055824,-0.048256785,0.078535542,-0.05218637,0.014704652,992340,7.78452301,1.478859782,5.815446377,1.902650595,-0.815194607,3.591539383,0.114679508,4.810496807,-0.485628933,6.059126854,0.682362199,6.835047245,-0.793949962,8.458568573,-0.103290103,6.058976173,-0.923883438,0,0,0,0,1,0,0,0,0,0,0,0
1980,"San Diego, California",CA,961583.125,0.079982251,0.094338335,0.057552822,0.233107358,0.188205093,0.243388399,0.140222475,0.195076674,0.605635285,0.358634412,0.289489985,0.164848462,0.112132698,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1861040,NA,NA,NA,2.269236326,NA,3.494644403,NA,5.577343464,NA,5.700172424,NA,7.641217232,NA,8.15816021,NA,6.539710522,NA,1,0,0,0,0,0,0,0,0,0,0,0
1990,"San Diego, California",CA,1382272.375,0.103013873,0.11260844,0.065645844,0.244258463,0.14181295,0.270674884,0.159245566,0.184008151,0.656093657,0.276450992,0.231435671,0.29945603,0.128862917,2.303162098,1.827010512,0.008093022,0.011151105,-0.046392143,0.027286485,0.019023091,-0.011068523,0.050458372,-0.082183421,-0.058054313,0.134607568,0.016730219,1861040,22.60506248,2.982950687,1.507759094,2.154966831,0.182321563,3.288457632,0.090404198,5.590297222,0.309544981,6.282101154,0.878520012,7.210179806,-0.134446055,8.12570858,0.264139473,7.347872257,1.104752779,0,1,0,0,0,0,0,0,0,0,0,0
2.00E+03,"San Diego, California",CA,1817214.375,0.117442198,0.151068553,0.064035878,0.267551422,0.137588769,0.21271044,0.19716543,0.184983939,0.641814649,0.279617399,0.262797445,0.230106041,0.14780952,1.44283247,3.8460114,-0.001609966,0.023292959,-0.004224181,-0.057964444,0.037919864,9.76E-04,-0.014279008,0.003166407,0.031361774,-0.069349989,0.018946603,1861040,23.37091064,2.914177656,2.382485151,1.239698648,-0.800567448,3.031458139,-0.142298684,4.780807495,-0.694789112,5.824140072,-0.343260467,6.331295967,-0.764183164,7.440814018,-0.570194066,6.408071518,-0.825099766,1,0,0,0,0,0,0,0,0,0,0,0
1980,"San Francisco, California",CA,455449.9375,0.138892546,0.074286252,0.13924478,0.214713797,0.170111299,0.263702184,0.154640496,0.19683224,0.640363455,0.343365937,0.264263511,0.159482688,0.134447277,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3257080,NA,NA,NA,1.591757655,NA,3.031296492,NA,5.609153748,NA,5.217763901,NA,6.834496021,NA,7.551844597,NA,5.920515537,NA,1,0,0,0,0,0,0,0,0,0,0,0
1990,"San Francisco, California",CA,602805.8125,0.25052619,0.065151103,0.094686545,0.201218814,0.109824456,0.28602612,0.196193576,0.206737041,0.680553377,0.227122381,0.190735132,0.265264541,0.20237945,11.16336441,-0.913514972,-0.044558235,-0.013494983,-0.060286842,0.022323936,0.04155308,0.009904802,0.040189922,-0.116243556,-0.073528379,0.105781853,0.067932174,3257080,4.524171352,1.2424438,0.69755733,1.390878677,-0.077961542,2.537852049,-0.370527059,5.405189991,-0.08104632,5.297481537,0.202635184,6.117010117,-0.594568789,7.409603596,-0.019323565,6.053616524,0.25601843,0,1,0,0,0,0,0,0,0,0,0,0
2.00E+03,"San Francisco, California",CA,763190.8125,0.285785347,0.076610468,0.068545893,0.217572272,0.10567674,0.255973995,0.220718682,0.200058326,0.681971788,0.220245674,0.191303313,0.190756664,0.253120422,3.525915623,1.145936489,-0.026140653,0.016353458,-0.004147716,-0.030052125,0.024525106,-0.006678715,0.001418412,-0.006876707,5.68E-04,-0.074507877,0.050740972,3257080,4.924195766,1.311719656,0.841551304,0.584656656,-0.693147182,2.155522346,-0.269254893,4.620570183,-0.671544969,4.694865704,-0.489541084,5.413294792,-0.590640545,6.898596287,-0.397932231,5.307489872,-0.633051753,1,0,0,0,0,0,0,0,0,0,0,0
